,0.048168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.049559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.052954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.053387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.054361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.055753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.063098,22.675781,33.938599,22.662430,33.952332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.063589,22.662430,33.674622,22.691803,33.596802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.064510,22.675781,32.855225,22.662430,32.789612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.065901,22.675781,32.296753,22.691803,32.313538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.067294,22.705154,32.283020,22.691803,32.283020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.068687,22.705154,32.199097,22.705154,32.217407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.070076,22.718506,32.250977,22.718506,32.232666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.071470,22.718506,32.250977,22.731857,32.200623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.072866,22.731857,32.171631,22.718506,32.118225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.074259,22.705154,32.217407,22.718506,32.185364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.075652,22.705154,32.658386,22.705154,32.658386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.077045,22.675781,33.230591,22.675781,33.512878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.078434,22.705154,35.462952,22.691803,35.430908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.079829,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.081224,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.082617,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.084010,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.085406,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.086802,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.088199,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.089594,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.090993,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.092390,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.093785,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.095177,22.224503,36.474609,23.356705,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.096568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.097961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.099354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.100745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.102137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.103529,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.104926,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.106318,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.107708,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.109101,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.110494,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.111888,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.113284,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.114682,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.116072,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.117468,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.118859,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.120251,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.121645,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.123045,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.124438,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.125834,-45.000000,99.998474,-45.000000,99.998474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.148990,NaN,NaN,NaN,NaN,22.116699,37.670898,22.126770,37.707520,128.548247,118.771118,128.548247,118.771118,NaN,NaN,-46.809781,-5.971390
,0.149706,NaN,NaN,NaN,NaN,22.197266,37.689209,22.217407,37.725830,128.580422,118.794006,128.580422,118.794006,127.896697,118.307632,127.896697,118.307632
,0.150492,NaN,NaN,NaN,NaN,22.277832,37.738037,22.277832,37.750244,128.623323,-5.879837,128.352514,118.631882,127.668789,118.145508,127.668789,118.145508
,0.151892,NaN,NaN,NaN,NaN,22.519531,37.915039,22.519531,37.878418,128.848550,118.984741,128.848550,118.984741,-46.809781,-5.971390,127.540088,118.053955
,0.153290,NaN,NaN,NaN,NaN,22.569885,37.915039,22.539673,37.896729,128.194319,118.519348,128.194319,118.519348,127.510594,-5.879837,-46.831231,-5.986649
,0.154688,NaN,NaN,NaN,NaN,22.529602,37.902832,22.529602,37.921143,128.237219,25.248093,NaN,NaN,128.183594,118.511719,128.183594,118.511719
,0.156088,NaN,NaN,NaN,NaN,22.559814,37.921143,22.590027,37.921143,128.237219,118.549866,128.237219,118.549866,127.553494,118.063492,127.553494,118.063492
,0.157480,NaN,NaN,NaN,NaN,22.751160,38.031006,22.781372,38.073730,128.505347,118.740601,128.505347,118.740601,127.821622,118.254227,127.821622,118.254227
,0.158880,NaN,NaN,NaN,NaN,22.962646,38.140869,22.932434,38.177490,128.687673,118.870300,128.687673,118.870300,128.003948,118.383926,128.003948,118.383926
,0.160273,NaN,NaN,NaN,NaN,22.942505,38.159180,22.932434,38.140869,128.623323,-5.986649,NaN,NaN,-46.809781,-5.986649,127.518638,118.038696
,0.161666,NaN,NaN,NaN,NaN,22.831726,38.079834,22.841797,38.073730,NaN,NaN,128.505347,118.740601,127.821622,118.254227,127.821622,118.254227
,0.163068,NaN,NaN,NaN,NaN,22.831726,38.116455,22.902222,38.085937,128.526797,118.755859,128.526797,118.755859,127.843072,118.269485,127.843072,118.269485
,0.164462,NaN,NaN,NaN,NaN,23.023071,38.232422,23.043213,38.208008,NaN,NaN,128.741299,118.908447,128.057574,118.422073,128.057574,118.422073
,0.165863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.167260,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.168653,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.170049,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.171448,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.172840,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.174238,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.175634,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.177028,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.178429,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.179831,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.181230,NaN,NaN,NaN,NaN,-40.000000,0.000000,-40.000000,0.000000,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.182624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.184017,NaN,NaN,NaN,NaN,22.539673,37.890625,22.529602,37.896729,128.194319,118.519348,128.194319,118.519348,127.510594,118.032974,127.510594,118.032974
,0.185418,NaN,NaN,NaN,NaN,22.559814,37.921143,22.539673,37.890625,128.183594,118.511719,-35.870181,1.810593,NaN,NaN,128.183594,118.511719
,0.186817,NaN,NaN,NaN,NaN,22.519531,37.854004,NaN,NaN,-46.766880,-5.940872,128.266713,118.570847,127.582988,118.084473,127.582988,118.084473
,0.188217,NaN,NaN,NaN,NaN,22.489319,37.872314,22.499390,37.896729,128.194319,118.519348,128.194319,118.519348,127.510594,118.032974,127.510594,9.563965
,0.189618,NaN,NaN,NaN,NaN,22.529602,37.902832,NaN,NaN,128.205044,118.526978,NaN,NaN,127.521319,118.040604,-35.910400,1.781982
,0.191012,NaN,NaN,NaN,NaN,24.271851,38.952637,24.201355,38.922119,128.623323,118.824524,128.623323,118.824524,127.939598,25.127930,-46.831231,-5.986649
,0.192413,NaN,NaN,NaN,NaN,23.516541,38.482666,23.466187,38.458252,128.494622,118.732971,128.494622,118.732971,127.810897,118.246597,127.810897,118.246597
,0.193810,NaN,NaN,NaN,NaN,22.932434,38.134766,22.972717,38.165283,128.666223,118.855042,128.666223,118.855042,127.982498,118.368668,127.982498,118.368668
,0.195204,NaN,NaN,NaN,NaN,22.892151,38.104248,22.872009,38.159180,128.655498,118.847412,-46.809781,-5.971390,127.540088,118.053955,127.540088,118.053955
,0.196601,NaN,NaN,NaN,NaN,NaN,NaN,23.013000,38.214111,128.752024,118.916077,128.752024,118.916077,128.068299,118.429703,128.068299,118.429703
,0.197992,NaN,NaN,NaN,NaN,23.113708,38.256836,23.143921,38.299561,128.215769,118.534607,128.867319,118.998093,128.183594,41.582626,-46.809781,118.511719
,0.199387,NaN,NaN,NaN,NaN,24.080505,42.608643,24.080505,41.815186,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.200788,NaN,NaN,NaN,NaN,24.040222,35.839844,24.040222,35.540771,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.202186,NaN,NaN,NaN,NaN,23.999939,33.947754,23.999939,33.746338,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.203582,NaN,NaN,NaN,NaN,24.050293,41.217041,24.040222,40.820312,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.204985,NaN,NaN,NaN,NaN,24.171143,41.613770,24.231567,44.580078,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.206380,NaN,NaN,NaN,NaN,24.312134,64.282227,24.312134,65.081787,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.207780,NaN,NaN,NaN,NaN,24.291992,64.782715,24.291992,63.586426,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.209180,NaN,NaN,NaN,NaN,24.231567,52.239990,24.231567,51.147461,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.210579,NaN,NaN,NaN,NaN,24.161072,40.319824,24.140930,39.624023,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.211974,NaN,NaN,NaN,NaN,24.080505,34.545898,24.080505,34.344482,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.213364,NaN,NaN,NaN,NaN,24.050293,32.354736,24.050293,32.257080,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.214760,NaN,NaN,NaN,NaN,23.979797,31.658936,23.979797,31.658936,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.216155,NaN,NaN,NaN,NaN,23.919373,31.573486,23.919373,31.573486,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.217557,NaN,NaN,NaN,NaN,23.869019,31.573486,23.889160,31.475830,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.218949,NaN,NaN,NaN,NaN,23.818665,31.274414,23.818665,31.274414,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.220347,NaN,NaN,NaN,NaN,23.758240,31.072998,23.758240,31.072998,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.221744,NaN,NaN,NaN,NaN,23.707886,31.072998,23.707886,31.072998,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.223144,NaN,NaN,NaN,NaN,23.617249,30.792236,23.637390,30.792236,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.224534,NaN,NaN,NaN,NaN,23.526611,30.889893,23.546753,30.889893,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.225931,NaN,NaN,NaN,NaN,23.425903,30.706787,23.415833,30.609131,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.227323,NaN,NaN,NaN,NaN,23.294983,30.108643,23.274841,30.108643,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.228714,NaN,NaN,NaN,NaN,23.224487,30.718994,23.224487,30.822754,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.230113,NaN,NaN,NaN,NaN,23.194275,31.518555,23.194275,31.518555,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.231506,NaN,NaN,NaN,NaN,23.123779,31.616211,23.143921,31.616211,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.232908,NaN,NaN,NaN,NaN,23.174133,31.817627,23.174133,31.817627,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.234309,NaN,NaN,NaN,NaN,23.194275,32.019043,23.204346,32.019043,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.235705,NaN,NaN,NaN,NaN,23.234558,31.817627,23.244629,31.805420,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.237097,NaN,NaN,NaN,NaN,23.244629,31.506348,23.234558,31.518555,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.238497,NaN,NaN,NaN,NaN,23.224487,31.420898,23.224487,31.518555,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.239890,NaN,NaN,NaN,NaN,23.174133,31.616211,23.194275,31.616211,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.241289,NaN,NaN,NaN,NaN,23.194275,31.719971,23.194275,31.719971,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.242682,NaN,NaN,NaN,NaN,23.143921,31.518555,23.123779,31.420898,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.244077,NaN,NaN,NaN,NaN,23.113708,31.420898,23.113708,31.420898,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
,0.245471,NaN,NaN,NaN,NaN,23.093567,31.518555,23.093567,31.518555,128.867319,118.998093,128.867319,118.998093,128.183594,118.511719,128.183594,118.511719
