,0.000000,22.620000,22.430000,22.430000,22.930000,21.810000,22.250000
,0.002090,22.750000,22.370000,22.370000,22.870000,21.810000,22.250000
,0.003763,23.370000,22.370000,22.370000,22.750000,21.810000,22.180000
,0.005436,23.620000,22.310000,22.370000,22.750000,21.750000,22.120000
,0.007112,24.430000,23.000000,22.810000,23.750000,22.370000,23.120000
,0.008785,25.370000,24.180000,24.000000,24.680000,23.370000,24.000000
,0.010459,25.810000,25.000000,24.560000,24.430000,23.870000,24.430000
